Date,Open,High,Low,Close,Adj Close,Volume
2012-08-01,316.590881,342.268860,309.690765,340.331482,340.331482,94736400
2012-09-01,340.063202,379.973633,334.573914,374.812195,374.812195,121135900
2012-10-01,377.072510,384.687988,332.686188,337.951935,337.951935,144530000
2012-11-01,337.554535,347.350830,315.945068,346.928558,346.928558,93963200
2012-12-01,348.851074,362.194275,338.960388,351.404449,351.404449,83931400
2013-01-01,357.385559,378.016357,345.512787,375.403351,375.403351,105490000
2013-02-01,376.650238,401.871216,376.600586,398.011322,398.011322,93281700
2013-03-01,396.322296,419.273041,394.086853,394.528961,394.528961,85649100
2013-04-01,394.936310,411.145905,378.170380,409.620819,409.620819,107798400
2013-05-01,408.970032,457.325531,405.542328,432.795074,432.795074,99475100
2013-06-01,433.679321,452.477081,420.872620,437.340515,437.340515,97791000
2013-07-01,440.360870,461.001617,434.975891,441.006683,441.006683,103155300
2013-08-01,444.608246,451.915710,420.048004,420.713654,420.713654,67407600
2013-09-01,424.419556,450.067749,424.215881,435.124939,435.124939,66675300
2013-10-01,437.280914,517.394836,418.766327,511.960205,511.960205,111165100
2013-11-01,512.561279,530.549316,499.252838,526.371460,526.371460,52852500
2013-12-01,528.318787,556.878052,521.120605,556.734009,556.734009,68124700
2014-01-01,554.125916,589.436279,537.638184,586.669312,586.669312,109730500
2014-02-01,585.789978,610.469482,560.365356,603.897217,603.897217,81618000
2014-03-01,599.476013,609.530579,549.896362,555.445007,555.445007,71857600
2014-04-01,555.654724,601.522522,500.050446,523.779968,523.779968,67539600
2014-05-01,524.227539,564.734802,500.547729,556.828247,556.828247,36727500
2014-06-01,557.633850,579.264893,535.803833,572.134094,572.134094,38105800
2014-07-01,575.157471,596.370850,561.920288,568.474243,568.474243,34704900
2014-08-01,567.280762,584.128174,556.937683,568.474243,568.474243,27734000
2014-09-01,568.722839,593.218140,565.102783,574.202698,574.202698,33608300
2014-10-01,572.860107,577.822815,505.321472,556.022705,556.022705,52305400
2014-11-01,552.462280,554.849121,527.181274,538.867004,538.867004,28598100
2014-12-01,535.953064,538.449341,486.325928,523.521423,523.521423,45989600
2015-01-01,526.114746,539.202759,484.891632,531.594604,531.594604,50208900
2015-02-01,528.819885,561.619385,515.712036,555.343933,555.343933,32578800
2015-03-01,557.462280,574.747131,541.241516,545.000854,545.000854,38446900
2015-04-01,545.597534,568.014160,518.158569,537.340027,537.340027,42364400
2015-05-01,538.429993,544.190002,521.085022,532.109985,532.109985,31848600
2015-06-01,536.789978,543.739990,520.500000,520.510010,520.510010,34334600
2015-07-01,524.729980,678.640015,515.179993,625.609985,625.609985,63319000
2015-08-01,625.340027,674.900024,565.049988,637.609985,637.609985,61388900
2015-09-01,602.359985,650.900024,589.380005,608.419983,608.419983,47889100
2015-10-01,608.369995,730.000000,599.849976,710.809998,710.809998,49428500
2015-11-01,711.059998,762.708008,705.849976,742.599976,742.599976,33932700
2015-12-01,747.109985,779.979980,724.169983,758.880005,758.880005,43096800
2016-01-01,743.000000,752.000000,673.260010,742.950012,742.950012,46552500
2016-02-01,750.460022,789.869995,663.059998,697.770020,697.770020,64329300
2016-03-01,703.619995,757.880005,685.340027,744.950012,744.950012,41735400
2016-04-01,738.599976,769.900024,689.000000,693.010010,693.010010,42140100
2016-05-01,697.630005,739.729980,689.010010,735.719971,735.719971,34941900
2016-06-01,734.530029,737.210022,663.283997,692.099976,692.099976,39358300
2016-07-01,692.200012,778.549988,688.215027,768.789978,768.789978,29898300
2016-08-01,761.090027,789.750000,761.090027,767.049988,767.049988,26373900
2016-09-01,769.250000,789.849976,754.000000,777.289978,777.289978,27540000
2016-10-01,774.250000,816.679993,769.500000,784.539978,784.539978,33881500
2016-11-01,782.890015,795.632996,727.539978,758.039978,758.039978,42595000
2016-12-01,757.440002,804.380005,737.025024,771.820007,771.820007,32079700
2017-01-01,778.809998,841.950012,775.799988,796.789978,796.789978,33191600
2017-02-01,799.679993,833.450012,791.190002,823.210022,823.210022,25682500
2017-03-01,828.849976,853.500000,803.369995,829.559998,829.559998,33835100
2017-04-01,829.219971,916.849976,817.020020,905.960022,905.960022,25161900
2017-05-01,901.940002,979.270020,901.450012,964.859985,964.859985,32180100
2017-06-01,968.950012,988.250000,908.309998,908.729980,908.729980,43577200
2017-07-01,912.179993,986.200012,894.789978,930.500000,930.500000,36679200
2017-08-01,932.380005,941.979980,903.400024,939.330017,939.330017,27958000
2017-09-01,941.130005,959.786011,909.700012,959.109985,959.109985,28053800
2017-10-01,959.979980,1048.390015,947.840027,1016.640015,1016.640015,31779700
2017-11-01,1017.210022,1062.375000,1013.010010,1021.409973,1021.409973,24265500
2017-12-01,1015.799988,1078.489990,988.280029,1046.400024,1046.400024,28163700
2018-01-01,1048.339966,1186.890015,1045.229980,1169.939941,1169.939941,28734500
2018-02-01,1162.609985,1174.000000,992.559998,1104.729980,1104.729980,42384100
2018-03-01,1107.869995,1177.050049,980.640015,1031.790039,1031.790039,45353300
2018-04-01,1022.820007,1094.165039,990.369995,1017.330017,1017.330017,41715900
2018-05-01,1013.659973,1110.750000,1006.289978,1084.989990,1084.989990,31818700
2018-06-01,1099.349976,1186.286011,1096.010010,1115.650024,1115.650024,32096000
2018-07-01,1099.000000,1273.890015,1093.800049,1217.260010,1217.260010,31940100
2018-08-01,1228.000000,1256.500000,1188.239990,1218.189941,1218.189941,28762400
2018-09-01,1204.270020,1212.989990,1146.910034,1193.469971,1193.469971,28847000
2018-10-01,1199.890015,1209.959961,995.830017,1076.770020,1076.770020,48494700
2018-11-01,1075.800049,1095.569946,996.020020,1094.430054,1094.430054,36735100
2018-12-01,1123.140015,1124.650024,970.109985,1035.609985,1035.609985,40257600
2019-01-01,1016.570007,1117.329956,1014.070007,1116.369995,1116.369995,30714000
2019-02-01,1112.400024,1147.000000,1086.000000,1119.920044,1119.920044,28932700
2019-03-01,1124.900024,1142.969971,1124.750000,1140.989990,1140.989990,1449800
